date,dc,dd,rm,log_pd,rf
1994-03-31,0.008076437607070552,-0.010940889385601338,-0.0487510495780884,3.6619284029383756,0.00182460033295067
1994-06-30,0.004556215840032962,0.04119089027892775,-0.014593586125839164,3.6383224091887856,0.0014373036408426238
1994-09-30,0.004392067893022933,-0.039384989184226615,0.04498335984907875,3.682278650890674,0.004388733344874409
1994-12-31,0.005208641520615842,0.07533797047002233,-0.012903211055768304,3.6475614877688822,0.003995633700915149
1995-03-31,0.002535338509677132,-0.04542671026425138,0.07728172811085532,3.719342805346759,0.008757969643016688
1995-06-30,0.0045401275675605035,0.05019939449693611,0.08489192292026226,3.7917469881734824,0.004738450675168809
1995-09-30,0.002186046361700278,0.06792909442381889,0.08353580599368171,3.833433908444818,0.0057566930831357355
1995-12-31,0.002276404382367758,-0.018831333766756053,0.044580854414565385,3.859837584209316,0.007237125907313595
1996-03-31,0.005668929861261773,-0.031237191996566605,0.041346570539581684,3.893272365566561,0.00686939610848259
1996-06-30,0.006409584759818898,0.029658066572401776,0.03781079347514682,3.919993078708667,0.0017402888448915937
1996-09-30,0.0030124353057461306,0.016201948171339797,0.02140122421689794,3.9441243950908125,0.006125500046074478
1996-12-31,0.003640142686049508,0.04976369422326954,0.06243186336875506,3.988310608740712,0.004979333304850926
1997-03-31,0.004761205228664522,-0.04912459146868464,-0.003699676996331114,3.9775768395834947,0.005557145407455787
1997-06-30,0.0011108688269603206,0.010548309239672093,0.16415053204860697,4.120448607251242,0.004827683174383018
1997-09-30,0.010569097871514721,0.043620495696393924,0.09197121968884692,4.196260054757595,0.007776609541801618
1997-12-31,0.005808017115096931,0.04354189910250694,0.012072844631676904,4.192098141647981,0.00578723631517152
1998-03-31,0.006744620206561969,-0.06645768044234135,0.12720588683351775,4.306298149452706,0.007999131692582673
1998-06-30,0.009733449302483876,0.05633048930945961,0.01121997803150454,4.299839926321218,0.005769775395812473
1998-09-30,0.0064227480167824424,0.010857592751749134,-0.1282450892106961,4.151155551415503,0.006591142761608704
1998-12-31,0.006550421847374643,0.006914298384330664,0.21076873147012276,4.3387508168004345,0.005162377080807567
1999-03-31,0.011212362543698617,-0.012861862976797589,0.029840154630917937,4.356732498011492,0.005683535530953306
1999-06-30,0.007265071351278074,0.14822625354522279,0.07157723875900657,4.389559114576732,0.003956109876690051
1999-09-30,0.004538131220224173,-0.09265127709650933,-0.07169263605430631,4.309873059575853,0.004651121681684986
1999-12-31,0.013649662388438344,-0.019375895627347095,0.19072487249010317,4.478136739201405,0.0033694814889552154
2000-03-31,0.0006032160327746894,-0.034835624629324435,0.026267891310869818,4.518099055151273,0.007336801151406496
2000-06-30,0.013152957028731649,0.011537372837938875,-0.05600976105400057,4.499689076886943,0.002319865057073999
2000-09-30,0.005090916427849201,-0.029497258953410377,-0.005638116125362802,4.517114263408176,0.006418885928780011
2000-12-31,0.006486060057580012,0.022669108804428628,-0.10795967953310814,4.409221851465163,0.007022585873439062
2001-03-31,-0.0031078617287763066,-0.08014858649189938,-0.1402935017529009,4.2860130955669895,0.009217278800230093
2001-06-30,0.0007868919516713646,0.028133337246744716,0.06512941793979077,4.370942657122166,0.0011631887581317257
2001-09-30,0.00040498002850686277,0.07478511237101682,-0.16211233576525486,4.180311672340156,0.0019122260714872488
2001-12-31,0.004289414115283385,-0.0269906185126656,0.13867018696115685,4.298813203815189,0.002193943103049337
2002-03-31,0.0021493146715698686,-0.0743008464793049,-0.006003411017216687,4.3008258970170665,0.005315307597643888
2002-06-30,0.001285680321313265,0.07112577279836518,-0.13103143979695453,4.151704261892357,-0.0034311966384932766
2002-09-30,0.00034309918878960843,-0.003775363622026795,-0.1714565533196165,3.9740021777908714,-0.001015165467501125
2002-12-31,0.006688521834709249,0.06411069665015079,0.08073153121474319,4.031402352886226,-0.00129848037032082
2003-03-31,0.004212805078795512,-0.08247034996781188,-0.045983644794025946,3.986334873896685,0.0008977157377486112
2003-06-30,0.004694586296307257,0.1441144940612853,0.17356403169407741,4.107387826320819,-0.007362155263009959
2003-09-30,0.009973737125676507,-0.010492612382378308,0.03050668485470287,4.11267513966404,0.0013600079165766487
2003-12-31,0.003341590283112872,0.13678618759013528,0.13269584688275105,4.177767090690507,-0.0035318527208290443
2004-03-31,0.005993949455072922,-0.10852636062190069,0.010747972591936827,4.1639302479583895,0.002302137197670413
2004-06-30,0.0030920552009492397,0.16985991968261382,-0.0015655123002028537,4.121564072651202,-0.007413558622808301
2004-09-30,0.006318862715037454,-0.09859240726606266,-0.01614394097373839,4.078440757753677,-0.004660858928376269
2004-12-31,0.007650862431227701,0.5280114221380341,0.10193433431258336,4.021439252017732,0.001364033973470933
2005-03-31,0.005385145393991486,-0.4105834830692565,-0.03643137710480482,3.9554320938988368,0.001524799553584268
2005-06-30,0.006314456999285234,0.0881420247442013,0.017193866467219543,3.9488587487934526,-0.003312784996037061
2005-09-30,0.003110351524896693,-0.08373933155237534,0.025281632096697315,3.9663834648134233,0.0017898463969131455
2005-12-31,0.0064534310499126946,0.1723811801754258,0.03251464486956879,4.054123061742479,-0.004656960338713944
2006-03-31,0.00574182696711123,-0.045421210736871664,0.042407261131490515,4.074036233144247,0.01051632919712205
2006-06-30,0.0023325791767438986,0.11976340947151254,-0.03382260067946574,4.007330848355028,0.00021221895817629712
2006-09-30,0.0028343990081811654,-0.12699274399838112,0.042955489871094876,4.017771779341291,0.0012621998305876493
2006-12-31,0.00794201595675581,0.21137208609527258,0.07917693581820151,4.041207646478065,0.00753788613794309
2007-03-31,0.002326723254050478,-0.11068607356287119,0.00043037991524697006,4.032491637203304,0.010133041861392637
2007-06-30,-0.0019305456329945514,0.17281084536207958,0.049207290743903176,4.050771683937786,9.052058367457587e-05
2007-09-30,0.002405883792754082,-0.11749729219727323,0.01858577265489969,4.029958988452003,0.0021266743209729924
2007-12-31,-0.00046054849577270573,0.18188468926508605,-0.036100082299787895,3.9612916381884697,0.00592693679767483
2008-03-31,-0.0027852756739159545,-0.16983642128874843,-0.10696441515516775,3.8443746315478364,0.0018579442209376638
2008-06-30,0.0010495305203086502,0.13152526005507603,-0.03214662831144177,3.823956129576522,-0.006708610519730809
2008-09-30,-0.010141663415365265,-0.1279361781611752,-0.10066506922350071,3.7087400540815705,-0.008483913820907704
2008-12-31,-0.00621973585159985,0.0531083840625155,-0.20628394096739167,3.4597789041164444,4.178472611039309e-05
2009-03-31,-0.004222717988060509,-0.12078994889105044,-0.10827471109896525,3.363662998952755,0.01592258511174399
2009-06-30,-0.007181373448942985,-0.10454077805880857,0.1648058518970874,3.598125502305155,-0.00650931629072397
2009-09-30,8.916144717385777e-05,-0.07636366405209838,0.16478677567945432,3.8062355390554092,-0.007431668635708878
2009-12-31,-0.00026448374880949643,0.17355935279793444,0.056863990330030534,3.891511327501464,-0.0021050677581033596
2010-03-31,0.0031453910999106327,-0.14741794104282846,0.051434301808582106,3.984074743937614,-0.0015938122152796075
2010-06-30,0.004222892165960168,0.09045133533145666,-0.10987520092600822,3.853784184696918,-0.0049650031153796554
2010-09-30,0.0032282176954883113,0.07010228186073864,0.11595895799223377,3.9138927458625434,-0.0021858532769274564
2010-12-31,0.002708925362936654,0.16236106598974187,0.11036471496102718,3.9670505201216253,-0.0023980363373963774
2011-03-31,0.0014740383025770853,-0.20277125310429778,0.041213758818982704,3.9953726508944065,-0.0029026220298976856
2011-06-30,-0.0011522440747109286,0.1326102973392258,-0.015394073451693413,3.9453839323386037,-0.01013952782524915
2011-09-30,-0.0015833321517018106,-0.0469864423035431,-0.1615077156857576,3.7583368904970484,-0.006105501676093085
2011-12-31,-0.002689596568631991,0.18458538633772337,0.1172990914999239,3.8386135903924368,-0.004082474802658993
2012-03-31,0.004099557041969071,-0.10384248267659091,0.10580720243220165,3.9112460448725184,0.0006727555494121724
2012-06-30,-0.0009496019817261114,0.10430412996324323,-0.036922748340377565,3.8329851344927546,-0.008777501195970806
